id,x,y
4,22793.551135772388,3884.0265999999974
4,23093.466282295853,3822.8340999999928
4,23393.381428818724,3737.341100000005
4,23693.296575342516,3632.088699999993
4,23993.211721865293,3532.8007999999973
4,24293.126868389085,3440.767000000007
4,24593.042014912025,3343.895199999999
4,24892.957161435817,3245.2932
4,25192.87230795961,3164.2079999999987
4,25492.787454482157,3099.910699999993
4,25792.702601005258,3043.1339000000007
4,26092.61774752905,2995.242299999998
4,26392.532894051827,2965.2695999999996
4,26692.44804057562,2942.403600000005
4,26992.363187099247,2927.7544999999955
4,27292.27833362212,2929.9695000000065
4,27592.19348014591,2930.557400000005
4,27892.108626668687,2937.4804000000004
4,28192.02377319248,2939.8840000000055
4,28491.938919715583,2955.9581999999937
4,28791.854066239535,2972.5092000000004
4,29091.769212762083,2969.205400000006
4,29391.684359285548,2976.1235000000015
4,29691.59950580865,2975.670299999998
4,29991.51465233244,2976.3475999999937
4,30291.429798855217,2970.6171999999933
4,30591.34494537901,2960.839300000007
4,30891.26009190188,2971.1842999999935
4,31191.175238425345,2976.237500000003
4,31491.09038494861,2986.755799999999
4,31791.005531472074,3001.614100000006
4,32090.92067799518,3029.4869999999937
4,32390.83582451897,3063.6821000000054
4,32690.750971042435,3102.8166999999958
4,32990.666117565306,3142.765400000004
4,33290.58126408841,3197.459799999997
4,33590.49641061204,3258.7209000000003
4,33890.41155713514,3303.6475000000064
4,34190.32670365861,3353.005099999995
4,34490.2418501824,3394.175900000002
4,34790.15699670527,3426.131500000003
4,35090.07214322906,3454.7848999999987
4,35389.987289751836,3470.3218999999954
4,35689.902436275624,3476.8457000000053
4,35989.81758279856,3468.785999999993
4,36289.73272932235,3447.637799999997
4,36589.6478758449,3427.2454
4,36889.56302236869,3382.8840000000055
4,37189.478168891794,3322.542300000001
4,37489.39331541526,3261.4658000000054
4,37789.308461938366,3205.887400000007
4,38089.223608462155,3140.4242999999988
4,38389.138754984866,3062.7136000000028
4,38689.053901508654,2994.017399999997
4,38988.96904803143,2941.0497999999934
4,39288.88419455522,2881.1015999999945
4,39588.799341078324,2825.3925000000017
4,39888.71448760211,2781.013699999996
4,40188.62963412466,2759.741399999999
4,40488.54478064862,2743.087799999994
4,40788.45992717231,2732.287500000006
4,41088.375073695184,2743.361300000004
4,41388.29022021829,2761.0850000000064
4,41688.20536674176,2780.731899999999
4,41988.12051326463,2794.095100000006
4,42288.03565978842,2803.5041999999958
4,42587.95080631211,2809.277700000006
4,42887.86595283515,2800.896299999993
4,43187.78109935862,2772.3748999999953
4,43487.69624588172,2746.0378999999957
4,43787.61139240519,2717.1919000000053
4,44087.52653892806,2672.3652
4,44387.44168545208,2618.532600000006
4,44687.356831974954,2574.0157999999938
4,44987.27197849842,2540.6074999999983
4,45287.18712502136,2512.8944000000047
4,45587.10227154515,2499.599199999997
4,45887.01741806802,2505.1466999999975
